date,gl_id,gl_account,value_type_id,type,amount
2027-07-01,6000,fixed_costs,1,actuals,349423.258605
2027-07-01,6010,development,1,actuals,213885.22378
2027-07-01,6011,development_staff,1,actuals,190771.1722
2027-07-01,6012,development_non_staff,1,actuals,23114.05158
2027-07-01,6020,product,1,actuals,41486.276689
2027-07-01,6021,product_staff,1,actuals,37765.36229
2027-07-01,6022,product_non_staff,1,actuals,3720.914399
2027-07-01,6030,talent,1,actuals,5587.21398
2027-07-01,6031,talent_staff,1,actuals,5587.21398
2027-07-01,6032,talent_non_staff,1,actuals,0.0
2027-07-01,6040,general_and_admin,1,actuals,79142.78271
2027-07-01,6041,general_and_admin_staff,1,actuals,67706.3377
2027-07-01,6042,general_and_admin_non_staff,1,actuals,11436.44501
2027-07-01,6050,data,1,actuals,9321.761446
2027-07-01,6051,data_staff,1,actuals,9321.761446
2027-07-01,6052,data_non_staff,1,actuals,0.0
2027-08-01,1000,revenue,1,actuals,23061897.3934899
2027-08-01,1010,subscriptions,1,actuals,23060831.41
2027-08-01,1020,services,1,actuals,542.6072263
2027-08-01,1030,others,1,actuals,523.3762636
2027-08-01,2000,cogs,1,actuals,908793.5704258
2027-08-01,2010,payment_fees,1,actuals,908334.7164
2027-08-01,2020,other_costs,1,actuals,458.8540258
2027-08-01,4000,commercial_costs,1,actuals,239191.979926
2027-08-01,4010,sales,1,actuals,118699.04016
2027-08-01,4011,sales_staff,1,actuals,107951.5185
2027-08-01,4012,sales_non_staff,1,actuals,10747.52166
2027-08-01,4020,marketing,1,actuals,102693.65154
2027-08-01,4021,marketing_staff,1,actuals,89433.32717
2027-08-01,4022,marketing_non_staff,1,actuals,13260.32437
2027-08-01,4030,csm,1,actuals,17799.288226
2027-08-01,4031,csm_staff,1,actuals,8995.666776
2027-08-01,4032,csm_non_staff,1,actuals,8803.62145
2027-08-01,6000,fixed_costs,1,actuals,342174.73896300007
2027-08-01,6010,development,1,actuals,211678.01630000002
2027-08-01,6011,development_staff,1,actuals,189589.1238
2027-08-01,6012,development_non_staff,1,actuals,22088.8925
2027-08-01,6020,product,1,actuals,46929.506823
2027-08-01,6021,product_staff,1,actuals,43014.75951
2027-08-01,6022,product_non_staff,1,actuals,3914.747313
2027-08-01,6030,talent,1,actuals,4877.075466
2027-08-01,6031,talent_staff,1,actuals,4877.075466
2027-08-01,6032,talent_non_staff,1,actuals,0.0
2027-08-01,6040,general_and_admin,1,actuals,69400.34769
2027-08-01,6041,general_and_admin_staff,1,actuals,58272.16164
2027-08-01,6042,general_and_admin_non_staff,1,actuals,11128.18605
2027-08-01,6050,data,1,actuals,9289.792684
2027-08-01,6051,data_staff,1,actuals,9289.792684
2027-08-01,6052,data_non_staff,1,actuals,0.0
2027-09-01,1000,revenue,1,actuals,23033622.0137598
2027-09-01,1010,subscriptions,1,actuals,23032644.88
2027-09-01,1020,services,1,actuals,478.4295727
2027-09-01,1030,others,1,actuals,498.7041871
2027-09-01,2000,cogs,1,actuals,857912.5420418
2027-09-01,2010,payment_fees,1,actuals,857424.2062
2027-09-01,2020,other_costs,1,actuals,488.3358418
2027-09-01,4000,commercial_costs,1,actuals,243051.122839
2027-09-01,4010,sales,1,actuals,122751.15684
2027-09-01,4011,sales_staff,1,actuals,111305.1751
2027-09-01,4012,sales_non_staff,1,actuals,11445.98174
2027-09-01,4020,marketing,1,actuals,103439.43299999999
2027-09-01,4021,marketing_staff,1,actuals,89497.77286
2027-09-01,4022,marketing_non_staff,1,actuals,13941.66014
2027-09-01,4030,csm,1,actuals,16860.532999
2027-09-01,4031,csm_staff,1,actuals,8654.698471
2027-09-01,4032,csm_non_staff,1,actuals,8205.834528
2027-09-01,6000,fixed_costs,1,actuals,310682.76341099996
2027-09-01,6010,development,1,actuals,179782.84506
2027-09-01,6011,development_staff,1,actuals,158607.0367
2027-09-01,6012,development_non_staff,1,actuals,21175.80836
2027-09-01,6020,product,1,actuals,47152.324544999996
2027-09-01,6021,product_staff,1,actuals,43534.33654
2027-09-01,6022,product_non_staff,1,actuals,3617.988005
2027-09-01,6030,talent,1,actuals,4960.471697
2027-09-01,6031,talent_staff,1,actuals,4960.471697
2027-09-01,6032,talent_non_staff,1,actuals,0.0
2027-09-01,6040,general_and_admin,1,actuals,68860.99831
2027-09-01,6041,general_and_admin_staff,1,actuals,56297.13139
2027-09-01,6042,general_and_admin_non_staff,1,actuals,12563.86692
2027-09-01,6050,data,1,actuals,9926.123799
2027-09-01,6051,data_staff,1,actuals,9926.123799
2027-09-01,6052,data_non_staff,1,actuals,0.0
2027-10-01,1000,revenue,1,actuals,21569500.9470639
2027-10-01,1010,subscriptions,1,actuals,21568581.12
2027-10-01,1020,services,1,actuals,456.9235344
2027-10-01,1030,others,1,actuals,462.9035295
2027-10-01,2000,cogs,1,actuals,848096.7124194
2027-10-01,2010,payment_fees,1,actuals,847629.041
2027-10-01,2020,other_costs,1,actuals,467.6714194
2027-10-01,4000,commercial_costs,1,actuals,251561.22317099996
2027-10-01,4010,sales,1,actuals,127070.55532
2027-10-01,4011,sales_staff,1,actuals,115647.296
2027-10-01,4012,sales_non_staff,1,actuals,11423.25932
2027-10-01,4020,marketing,1,actuals,108093.52764
2027-10-01,4021,marketing_staff,1,actuals,93806.65826
2027-10-01,4022,marketing_non_staff,1,actuals,14286.86938
2027-10-01,4030,csm,1,actuals,16397.140210999998
2027-10-01,4031,csm_staff,1,actuals,8569.223031
2027-10-01,4032,csm_non_staff,1,actuals,7827.91718
2027-10-01,6000,fixed_costs,1,actuals,311861.363959
2027-10-01,6010,development,1,actuals,183329.23332
2027-10-01,6011,development_staff,1,actuals,159991.4055
2027-10-01,6012,development_non_staff,1,actuals,23337.82782
2027-10-01,6020,product,1,actuals,42704.826506
2027-10-01,6021,product_staff,1,actuals,38976.82561
2027-10-01,6022,product_non_staff,1,actuals,3728.000896
2027-10-01,6030,talent,1,actuals,5207.638813
2027-10-01,6031,talent_staff,1,actuals,5207.638813
2027-10-01,6032,talent_non_staff,1,actuals,0.0
2027-10-01,6040,general_and_admin,1,actuals,70222.99027000001
2027-10-01,6041,general_and_admin_staff,1,actuals,59190.10938
2027-10-01,6042,general_and_admin_non_staff,1,actuals,11032.88089
2027-10-01,6050,data,1,actuals,10396.67505
2027-10-01,6051,data_staff,1,actuals,10396.67505
2027-10-01,6052,data_non_staff,1,actuals,0.0
2027-11-01,1000,revenue,1,actuals,23503727.2519413
2027-11-01,1010,subscriptions,1,actuals,23502796.27
2027-11-01,1020,services,1,actuals,453.2943695
2027-11-01,1030,others,1,actuals,477.6875718
2027-11-01,2000,cogs,1,actuals,851464.2196800001
2027-11-01,2010,payment_fees,1,actuals,850929.1038
2027-11-01,2020,other_costs,1,actuals,535.11588
2027-11-01,4000,commercial_costs,1,actuals,239506.240861
2027-11-01,4010,sales,1,actuals,125669.8894
2027-11-01,4011,sales_staff,1,actuals,114353.3112
2027-11-01,4012,sales_non_staff,1,actuals,11316.5782
2027-11-01,4020,marketing,1,actuals,96297.69998
2027-11-01,4021,marketing_staff,1,actuals,81829.4142
2027-11-01,4022,marketing_non_staff,1,actuals,14468.28578
2027-11-01,4030,csm,1,actuals,17538.651481
2027-11-01,4031,csm_staff,1,actuals,9402.497034
2027-11-01,4032,csm_non_staff,1,actuals,8136.154447
2027-11-01,6000,fixed_costs,1,actuals,341262.75008200004
2027-11-01,6010,development,1,actuals,206706.50702
2027-11-01,6011,development_staff,1,actuals,186066.86
2027-11-01,6012,development_non_staff,1,actuals,20639.64702
2027-11-01,6020,product,1,actuals,45682.747988
2027-11-01,6021,product_staff,1,actuals,41788.12258
2027-11-01,6022,product_non_staff,1,actuals,3894.625408
2027-11-01,6030,talent,1,actuals,4919.890785
2027-11-01,6031,talent_staff,1,actuals,4919.890785
2027-11-01,6032,talent_non_staff,1,actuals,0.0
2027-11-01,6040,general_and_admin,1,actuals,74136.2068
2027-11-01,6041,general_and_admin_staff,1,actuals,62779.04664
2027-11-01,6042,general_and_admin_non_staff,1,actuals,11357.16016
2027-11-01,6050,data,1,actuals,9817.397489
2027-11-01,6051,data_staff,1,actuals,9817.397489
2027-11-01,6052,data_non_staff,1,actuals,0.0
2027-12-01,1000,revenue,1,actuals,21640570.069113497
2027-12-01,1010,subscriptions,1,actuals,21639604.31
2027-12-01,1020,services,1,actuals,454.1090776
2027-12-01,1030,others,1,actuals,511.6500359
2027-12-01,2000,cogs,1,actuals,1005861.8451191
2027-12-01,2010,payment_fees,1,actuals,1005351.141
2027-12-01,2020,other_costs,1,actuals,510.7041191
2027-12-01,4000,commercial_costs,1,actuals,236408.49897400002
2027-12-01,4010,sales,1,actuals,122029.28752
2027-12-01,4011,sales_staff,1,actuals,109395.9476
2027-12-01,4012,sales_non_staff,1,actuals,12633.33992
2027-12-01,4020,marketing,1,actuals,97148.63248999999
2027-12-01,4021,marketing_staff,1,actuals,82485.90654
2027-12-01,4022,marketing_non_staff,1,actuals,14662.72595
2027-12-01,4030,csm,1,actuals,17230.578964
2027-12-01,4031,csm_staff,1,actuals,8442.851312
2027-12-01,4032,csm_non_staff,1,actuals,8787.727652
2027-12-01,6000,fixed_costs,1,actuals,326526.426301
2027-12-01,6010,development,1,actuals,195807.46509
2027-12-01,6011,development_staff,1,actuals,175422.9886
2027-12-01,6012,development_non_staff,1,actuals,20384.47649
2027-12-01,6020,product,1,actuals,41506.31519
2027-12-01,6021,product_staff,1,actuals,37470.44384
2027-12-01,6022,product_non_staff,1,actuals,4035.87135
2027-12-01,6030,talent,1,actuals,5490.043345
2027-12-01,6031,talent_staff,1,actuals,5490.043345
2027-12-01,6032,talent_non_staff,1,actuals,0.0
2027-12-01,6040,general_and_admin,1,actuals,74649.99347
2027-12-01,6041,general_and_admin_staff,1,actuals,63416.27291
2027-12-01,6042,general_and_admin_non_staff,1,actuals,11233.72056
2027-12-01,6050,data,1,actuals,9072.609206
2027-12-01,6051,data_staff,1,actuals,9072.609206
2027-12-01,6052,data_non_staff,1,actuals,0.0
2025-01-01,1000,revenue,2,budget,15001000.0
2025-01-01,1010,subscriptions,2,budget,15000000.0
2025-01-01,1020,services,2,budget,500.0
2025-01-01,1030,others,2,budget,500.0
2025-01-01,2000,cogs,2,budget,600540.0
2025-01-01,2010,payment_fees,2,budget,600040.0
2025-01-01,2020,other_costs,2,budget,500.0
2025-01-01,4000,commercial_costs,2,budget,227344.0
2025-01-01,4010,sales,2,budget,118451.0
2025-01-01,4011,sales_staff,2,budget,108000.0
2025-01-01,4012,sales_non_staff,2,budget,10451.0
2025-01-01,4020,marketing,2,budget,93176.0
2025-01-01,4021,marketing_staff,2,budget,80417.0
2025-01-01,4022,marketing_non_staff,2,budget,12759.0
2025-01-01,4030,csm,2,budget,15717.0
2025-01-01,4031,csm_staff,2,budget,8417.0
2025-01-01,4032,csm_non_staff,2,budget,7300.0
2025-01-01,6000,fixed_costs,2,budget,299445.0
2025-01-01,6010,development,2,budget,178429.0
2025-01-01,6011,development_staff,2,budget,158750.0
2025-01-01,6012,development_non_staff,2,budget,19679.0
2025-01-01,6020,product,2,budget,40544.0
2025-01-01,6021,product_staff,2,budget,37000.0
2025-01-01,6022,product_non_staff,2,budget,3544.0
2025-01-01,6030,talent,2,budget,4700.0
2025-01-01,6031,talent_staff,2,budget,4700.0
2025-01-01,6032,talent_non_staff,2,budget,0.0
2025-01-01,6040,general_and_admin,2,budget,66772.0
2025-01-01,6041,general_and_admin_staff,2,budget,55833.0
2025-01-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-01-01,6050,data,2,budget,9000.0
2025-01-01,6051,data_staff,2,budget,9000.0
2025-01-01,6052,data_non_staff,2,budget,0.0
2025-02-01,1000,revenue,2,budget,15195000.0
2025-02-01,1010,subscriptions,2,budget,15194000.0
2025-02-01,1020,services,2,budget,500.0
2025-02-01,1030,others,2,budget,500.0
2025-02-01,2000,cogs,2,budget,608300.0
2025-02-01,2010,payment_fees,2,budget,607800.0
2025-02-01,2020,other_costs,2,budget,500.0
2025-02-01,4000,commercial_costs,2,budget,227344.0
2025-02-01,4010,sales,2,budget,118451.0
2025-02-01,4011,sales_staff,2,budget,108000.0
2025-02-01,4012,sales_non_staff,2,budget,10451.0
2025-02-01,4020,marketing,2,budget,93176.0
2025-02-01,4021,marketing_staff,2,budget,80417.0
2025-02-01,4022,marketing_non_staff,2,budget,12759.0
2025-02-01,4030,csm,2,budget,15717.0
2025-02-01,4031,csm_staff,2,budget,8417.0
2025-02-01,4032,csm_non_staff,2,budget,7300.0
2025-02-01,6000,fixed_costs,2,budget,299445.0
2025-02-01,6010,development,2,budget,178429.0
2025-02-01,6011,development_staff,2,budget,158750.0
2025-02-01,6012,development_non_staff,2,budget,19679.0
2025-02-01,6020,product,2,budget,40544.0
2025-02-01,6021,product_staff,2,budget,37000.0
2025-02-01,6022,product_non_staff,2,budget,3544.0
2025-02-01,6030,talent,2,budget,4700.0
2025-02-01,6031,talent_staff,2,budget,4700.0
2025-02-01,6032,talent_non_staff,2,budget,0.0
2025-02-01,6040,general_and_admin,2,budget,66772.0
2025-02-01,6041,general_and_admin_staff,2,budget,55833.0
2025-02-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-02-01,6050,data,2,budget,9000.0
2025-02-01,6051,data_staff,2,budget,9000.0
2025-02-01,6052,data_non_staff,2,budget,0.0
2025-03-01,1000,revenue,2,budget,15449294.23
2025-03-01,1010,subscriptions,2,budget,15448294.23
2025-03-01,1020,services,2,budget,500.0
2025-03-01,1030,others,2,budget,500.0
2025-03-01,2000,cogs,2,budget,618472.0
2025-03-01,2010,payment_fees,2,budget,617972.0
2025-03-01,2020,other_costs,2,budget,500.0
2025-03-01,4000,commercial_costs,2,budget,227344.0
2025-03-01,4010,sales,2,budget,118451.0
2025-03-01,4011,sales_staff,2,budget,108000.0
2025-03-01,4012,sales_non_staff,2,budget,10451.0
2025-03-01,4020,marketing,2,budget,93176.0
2025-03-01,4021,marketing_staff,2,budget,80417.0
2025-03-01,4022,marketing_non_staff,2,budget,12759.0
2025-03-01,4030,csm,2,budget,15717.0
2025-03-01,4031,csm_staff,2,budget,8417.0
2025-03-01,4032,csm_non_staff,2,budget,7300.0
2025-03-01,6000,fixed_costs,2,budget,299445.0
2025-03-01,6010,development,2,budget,178429.0
2025-03-01,6011,development_staff,2,budget,158750.0
2025-03-01,6012,development_non_staff,2,budget,19679.0
2025-03-01,6020,product,2,budget,40544.0
2025-03-01,6021,product_staff,2,budget,37000.0
2025-03-01,6022,product_non_staff,2,budget,3544.0
2025-03-01,6030,talent,2,budget,4700.0
2025-03-01,6031,talent_staff,2,budget,4700.0
2025-03-01,6032,talent_non_staff,2,budget,0.0
2025-03-01,6040,general_and_admin,2,budget,66772.0
2025-03-01,6041,general_and_admin_staff,2,budget,55833.0
2025-03-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-03-01,6050,data,2,budget,9000.0
2025-03-01,6051,data_staff,2,budget,9000.0
2025-03-01,6052,data_non_staff,2,budget,0.0
2025-04-01,1000,revenue,2,budget,15703878.21
2025-04-01,1010,subscriptions,2,budget,15702878.21
2025-04-01,1020,services,2,budget,500.0
2025-04-01,1030,others,2,budget,500.0
2025-04-01,2000,cogs,2,budget,628655.0
2025-04-01,2010,payment_fees,2,budget,628155.0
2025-04-01,2020,other_costs,2,budget,500.0
2025-04-01,4000,commercial_costs,2,budget,227344.0
2025-04-01,4010,sales,2,budget,118451.0
2025-04-01,4011,sales_staff,2,budget,108000.0
2025-04-01,4012,sales_non_staff,2,budget,10451.0
2025-04-01,4020,marketing,2,budget,93176.0
2025-04-01,4021,marketing_staff,2,budget,80417.0
2025-04-01,4022,marketing_non_staff,2,budget,12759.0
2025-04-01,4030,csm,2,budget,15717.0
2025-04-01,4031,csm_staff,2,budget,8417.0
2025-04-01,4032,csm_non_staff,2,budget,7300.0
2025-04-01,6000,fixed_costs,2,budget,299445.0
2025-04-01,6010,development,2,budget,178429.0
2025-04-01,6011,development_staff,2,budget,158750.0
2025-04-01,6012,development_non_staff,2,budget,19679.0
2025-04-01,6020,product,2,budget,40544.0
2025-04-01,6021,product_staff,2,budget,37000.0
2025-04-01,6022,product_non_staff,2,budget,3544.0
2025-04-01,6030,talent,2,budget,4700.0
2025-04-01,6031,talent_staff,2,budget,4700.0
2025-04-01,6032,talent_non_staff,2,budget,0.0
2025-04-01,6040,general_and_admin,2,budget,66772.0
2025-04-01,6041,general_and_admin_staff,2,budget,55833.0
2025-04-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-04-01,6050,data,2,budget,9000.0
2025-04-01,6051,data_staff,2,budget,9000.0
2025-04-01,6052,data_non_staff,2,budget,0.0
2025-05-01,1000,revenue,2,budget,15958747.59
2025-05-01,1010,subscriptions,2,budget,15957747.59
2025-05-01,1020,services,2,budget,500.0
2025-05-01,1030,others,2,budget,500.0
2025-05-01,2000,cogs,2,budget,638850.0
2025-05-01,2010,payment_fees,2,budget,638350.0
2025-05-01,2020,other_costs,2,budget,500.0
2025-05-01,4000,commercial_costs,2,budget,227344.0
2025-05-01,4010,sales,2,budget,118451.0
2025-05-01,4011,sales_staff,2,budget,108000.0
2025-05-01,4012,sales_non_staff,2,budget,10451.0
2025-05-01,4020,marketing,2,budget,93176.0
2025-05-01,4021,marketing_staff,2,budget,80417.0
2025-05-01,4022,marketing_non_staff,2,budget,12759.0
2025-05-01,4030,csm,2,budget,15717.0
2025-05-01,4031,csm_staff,2,budget,8417.0
2025-05-01,4032,csm_non_staff,2,budget,7300.0
2025-05-01,6000,fixed_costs,2,budget,299445.0
2025-05-01,6010,development,2,budget,178429.0
2025-05-01,6011,development_staff,2,budget,158750.0
2025-05-01,6012,development_non_staff,2,budget,19679.0
2025-05-01,6020,product,2,budget,40544.0
2025-05-01,6021,product_staff,2,budget,37000.0
2025-05-01,6022,product_non_staff,2,budget,3544.0
2025-05-01,6030,talent,2,budget,4700.0
2025-05-01,6031,talent_staff,2,budget,4700.0
2025-05-01,6032,talent_non_staff,2,budget,0.0
2025-05-01,6040,general_and_admin,2,budget,66772.0
2025-05-01,6041,general_and_admin_staff,2,budget,55833.0
2025-05-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-05-01,6050,data,2,budget,9000.0
2025-05-01,6051,data_staff,2,budget,9000.0
2025-05-01,6052,data_non_staff,2,budget,0.0
2025-06-01,1000,revenue,2,budget,16213898.14
2025-06-01,1010,subscriptions,2,budget,16212898.14
2025-06-01,1020,services,2,budget,500.0
2025-06-01,1030,others,2,budget,500.0
2025-06-01,2000,cogs,2,budget,649056.0
2025-06-01,2010,payment_fees,2,budget,648556.0
2025-06-01,2020,other_costs,2,budget,500.0
2025-06-01,4000,commercial_costs,2,budget,227344.0
2025-06-01,4010,sales,2,budget,118451.0
2025-06-01,4011,sales_staff,2,budget,108000.0
2025-06-01,4012,sales_non_staff,2,budget,10451.0
2025-06-01,4020,marketing,2,budget,93176.0
2025-06-01,4021,marketing_staff,2,budget,80417.0
2025-06-01,4022,marketing_non_staff,2,budget,12759.0
2025-06-01,4030,csm,2,budget,15717.0
2025-06-01,4031,csm_staff,2,budget,8417.0
2025-06-01,4032,csm_non_staff,2,budget,7300.0
2025-06-01,6000,fixed_costs,2,budget,299445.0
2025-06-01,6010,development,2,budget,178429.0
2025-06-01,6011,development_staff,2,budget,158750.0
2025-06-01,6012,development_non_staff,2,budget,19679.0
2025-06-01,6020,product,2,budget,40544.0
2025-06-01,6021,product_staff,2,budget,37000.0
2025-06-01,6022,product_non_staff,2,budget,3544.0
2025-06-01,6030,talent,2,budget,4700.0
2025-06-01,6031,talent_staff,2,budget,4700.0
2025-06-01,6032,talent_non_staff,2,budget,0.0
2025-06-01,6040,general_and_admin,2,budget,66772.0
2025-06-01,6041,general_and_admin_staff,2,budget,55833.0
2025-06-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-06-01,6050,data,2,budget,9000.0
2025-06-01,6051,data_staff,2,budget,9000.0
2025-06-01,6052,data_non_staff,2,budget,0.0
2025-07-01,1000,revenue,2,budget,16469325.76
2025-07-01,1010,subscriptions,2,budget,16468325.76
2025-07-01,1020,services,2,budget,500.0
2025-07-01,1030,others,2,budget,500.0
2025-07-01,2000,cogs,2,budget,659273.0
2025-07-01,2010,payment_fees,2,budget,658773.0
2025-07-01,2020,other_costs,2,budget,500.0
2025-07-01,4000,commercial_costs,2,budget,227344.0
2025-07-01,4010,sales,2,budget,118451.0
2025-07-01,4011,sales_staff,2,budget,108000.0
2025-07-01,4012,sales_non_staff,2,budget,10451.0
2025-07-01,4020,marketing,2,budget,93176.0
2025-07-01,4021,marketing_staff,2,budget,80417.0
2025-07-01,4022,marketing_non_staff,2,budget,12759.0
2025-07-01,4030,csm,2,budget,15717.0
2025-07-01,4031,csm_staff,2,budget,8417.0
2025-07-01,4032,csm_non_staff,2,budget,7300.0
2025-07-01,6000,fixed_costs,2,budget,299445.0
2025-07-01,6010,development,2,budget,178429.0
2025-07-01,6011,development_staff,2,budget,158750.0
2025-07-01,6012,development_non_staff,2,budget,19679.0
2025-07-01,6020,product,2,budget,40544.0
2025-07-01,6021,product_staff,2,budget,37000.0
2025-07-01,6022,product_non_staff,2,budget,3544.0
2025-07-01,6030,talent,2,budget,4700.0
2025-07-01,6031,talent_staff,2,budget,4700.0
2025-07-01,6032,talent_non_staff,2,budget,0.0
2025-07-01,6040,general_and_admin,2,budget,66772.0
2025-07-01,6041,general_and_admin_staff,2,budget,55833.0
2025-07-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-07-01,6050,data,2,budget,9000.0
2025-07-01,6051,data_staff,2,budget,9000.0
2025-07-01,6052,data_non_staff,2,budget,0.0
2025-08-01,1000,revenue,2,budget,16719990.28
2025-08-01,1010,subscriptions,2,budget,16718990.28
2025-08-01,1020,services,2,budget,500.0
2025-08-01,1030,others,2,budget,500.0
2025-08-01,2000,cogs,2,budget,669300.0
2025-08-01,2010,payment_fees,2,budget,668800.0
2025-08-01,2020,other_costs,2,budget,500.0
2025-08-01,4000,commercial_costs,2,budget,227344.0
2025-08-01,4010,sales,2,budget,118451.0
2025-08-01,4011,sales_staff,2,budget,108000.0
2025-08-01,4012,sales_non_staff,2,budget,10451.0
2025-08-01,4020,marketing,2,budget,93176.0
2025-08-01,4021,marketing_staff,2,budget,80417.0
2025-08-01,4022,marketing_non_staff,2,budget,12759.0
2025-08-01,4030,csm,2,budget,15717.0
2025-08-01,4031,csm_staff,2,budget,8417.0
2025-08-01,4032,csm_non_staff,2,budget,7300.0
2025-08-01,6000,fixed_costs,2,budget,299445.0
2025-08-01,6010,development,2,budget,178429.0
2025-08-01,6011,development_staff,2,budget,158750.0
2025-08-01,6012,development_non_staff,2,budget,19679.0
2025-08-01,6020,product,2,budget,40544.0
2025-08-01,6021,product_staff,2,budget,37000.0
2025-08-01,6022,product_non_staff,2,budget,3544.0
2025-08-01,6030,talent,2,budget,4700.0
2025-08-01,6031,talent_staff,2,budget,4700.0
2025-08-01,6032,talent_non_staff,2,budget,0.0
2025-08-01,6040,general_and_admin,2,budget,66772.0
2025-08-01,6041,general_and_admin_staff,2,budget,55833.0
2025-08-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-08-01,6050,data,2,budget,9000.0
2025-08-01,6051,data_staff,2,budget,9000.0
2025-08-01,6052,data_non_staff,2,budget,0.0
2025-09-01,1000,revenue,2,budget,16970918.37
2025-09-01,1010,subscriptions,2,budget,16969918.37
2025-09-01,1020,services,2,budget,500.0
2025-09-01,1030,others,2,budget,500.0
2025-09-01,2000,cogs,2,budget,679337.0
2025-09-01,2010,payment_fees,2,budget,678837.0
2025-09-01,2020,other_costs,2,budget,500.0
2025-09-01,4000,commercial_costs,2,budget,227344.0
2025-09-01,4010,sales,2,budget,118451.0
2025-09-01,4011,sales_staff,2,budget,108000.0
2025-09-01,4012,sales_non_staff,2,budget,10451.0
2025-09-01,4020,marketing,2,budget,93176.0
2025-09-01,4021,marketing_staff,2,budget,80417.0
2025-09-01,4022,marketing_non_staff,2,budget,12759.0
2025-09-01,4030,csm,2,budget,15717.0
2025-09-01,4031,csm_staff,2,budget,8417.0
2025-09-01,4032,csm_non_staff,2,budget,7300.0
2025-09-01,6000,fixed_costs,2,budget,299445.0
2025-09-01,6010,development,2,budget,178429.0
2025-09-01,6011,development_staff,2,budget,158750.0
2025-09-01,6012,development_non_staff,2,budget,19679.0
2025-09-01,6020,product,2,budget,40544.0
2025-09-01,6021,product_staff,2,budget,37000.0
2025-09-01,6022,product_non_staff,2,budget,3544.0
2025-09-01,6030,talent,2,budget,4700.0
2025-09-01,6031,talent_staff,2,budget,4700.0
2025-09-01,6032,talent_non_staff,2,budget,0.0
2025-09-01,6040,general_and_admin,2,budget,66772.0
2025-09-01,6041,general_and_admin_staff,2,budget,55833.0
2025-09-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-09-01,6050,data,2,budget,9000.0
2025-09-01,6051,data_staff,2,budget,9000.0
2025-09-01,6052,data_non_staff,2,budget,0.0
2025-10-01,1000,revenue,2,budget,17222106.42
2025-10-01,1010,subscriptions,2,budget,17221106.42
2025-10-01,1020,services,2,budget,500.0
2025-10-01,1030,others,2,budget,500.0
2025-10-01,2000,cogs,2,budget,689384.0
2025-10-01,2010,payment_fees,2,budget,688884.0
2025-10-01,2020,other_costs,2,budget,500.0
2025-10-01,4000,commercial_costs,2,budget,227344.0
2025-10-01,4010,sales,2,budget,118451.0
2025-10-01,4011,sales_staff,2,budget,108000.0
2025-10-01,4012,sales_non_staff,2,budget,10451.0
2025-10-01,4020,marketing,2,budget,93176.0
2025-10-01,4021,marketing_staff,2,budget,80417.0
2025-10-01,4022,marketing_non_staff,2,budget,12759.0
2025-10-01,4030,csm,2,budget,15717.0
2025-10-01,4031,csm_staff,2,budget,8417.0
2025-10-01,4032,csm_non_staff,2,budget,7300.0
2025-10-01,6000,fixed_costs,2,budget,299445.0
2025-10-01,6010,development,2,budget,178429.0
2025-10-01,6011,development_staff,2,budget,158750.0
2025-10-01,6012,development_non_staff,2,budget,19679.0
2025-10-01,6020,product,2,budget,40544.0
2025-10-01,6021,product_staff,2,budget,37000.0
2025-10-01,6022,product_non_staff,2,budget,3544.0
2025-10-01,6030,talent,2,budget,4700.0
2025-10-01,6031,talent_staff,2,budget,4700.0
2025-10-01,6032,talent_non_staff,2,budget,0.0
2025-10-01,6040,general_and_admin,2,budget,66772.0
2025-10-01,6041,general_and_admin_staff,2,budget,55833.0
2025-10-01,6042,general_and_admin_non_staff,2,budget,10939.0
2025-10-01,6050,data,2,budget,9000.0
2025-10-01,6051,data_staff,2,budget,9000.0
2025-10-01,6052,data_non_staff,2,budget,0.0
2025-11-01,1000,revenue,2,budget,17473550.94
2025-11-01,1010,subscriptions,2,budget,17472550.94
2025-11-01,1020,services,2,budget,500.0
2025-11-01,1030,others,2,budget,500.0
2025-11-01,2000,cogs,2,budget,699442.0
2025-11-01,2010,payment_fees,2,budget,698942.0
2025-11-01,2020,other_costs,2,budget,500.0
2025-11-01,4000,commercial_costs,2,budget,227344.0
2025-11-01,4010,sales,2,budget,118451.0
2025-11-01,4011,sales_staff,2,budget,108000.0
2025-11-01,4012,sales_non_staff,2,budget,10451.0
2025-11-01,4020,marketing,2,budget,93176.0
2025-11-01,4021,marketing_staff,2,budget,80417.0
2025-11-01,4022,marketing_non_staff,2,budget,12759.0
2025-11-01,4030,csm,2,budget,15717.0
2025-11-01,4031,csm_staff,2,budget,8417.0
2025-11-01,4032,csm_non_staff,2,budget,7300.0
2025-11-01,6000,fixed_costs,2,budget,299445.0
2025-11-01,6010,development,2,budget,178429.0
2025-11-01,6011,development_staff,2,budget,158750.0
2025-11-01,6012,development_non_staff,2,budget,19679.0
